system:index,B1,B2,B3,B4,B5,B7,MNDWI,NDVI,analyst,date,dfoID,id,lat,lon,random,strata,validation,.geo
0,291.2663488753166,542.4249962758827,609.0819305824522,2338.887755102041,2229.134589602265,1166.9694622374502,-0.6235214454540428,0.5865912305984304,PKK,05/24/2018,4163,0,-30.83582771432341,-57.473108768463135,0.4713667022394382,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-57.474388369073544,-30.83691944747301],[-57.47178547736418,-30.83691944747301],[-57.47178547736418,-30.834670163264338],[-57.474388369073544,-30.834670163264338],[-57.474388369073544,-30.83691944747301]]]}"
1,333.13896340295094,452.9779651274191,463.9741808775628,1336.4832343360802,1655.8546656447602,1020.6472025292203,-0.4613454536787996,0.4474177985895355,PKK,05/24/2018,4163,1,-32.31357678685351,-58.53084325790405,0.24936605082407004,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.53217537869994,-32.314648089849506],[-58.52953089620008,-32.314648089849506],[-58.52953089620008,-32.31239880564113],[-58.53217537869994,-32.31239880564113],[-58.53217537869994,-32.314648089849506]]]}"
10,275.5478400150751,465.89339049323996,457.887548876431,1841.0149809205257,1169.7568662552405,607.5502426155371,-0.5907203079124574,0.5967166192114022,PKK,05/24/2018,4163,10,-33.82286840747185,-58.726301193237305,0.13537174302644683,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.72758179072029,-33.82381776717017],[-58.724891560566924,-33.82381776717017],[-58.724891560566924,-33.821568482962114],[-58.72758179072029,-33.821568482962114],[-58.72758179072029,-33.82381776717017]]]}"
100,307.2429327786709,518.1623806372319,664.8754372695472,1709.5020799848735,2008.2636853550164,1130.0527559799568,-0.5356394801961751,0.4433371586517064,PKK,05/24/2018,4163,100,-33.41405150159625,-57.91996479034424,0.2599880793342224,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-57.921337468532755,-33.41508431289582],[-57.91865996784877,-33.41508431289582],[-57.91865996784877,-33.41283502868768],[-57.921337468532755,-33.41283502868768],[-57.921337468532755,-33.41508431289582]]]}"
101,370.6096657897302,589.732826658872,619.0515931014328,1912.7065672805238,1977.8668517977198,1160.2285394134271,-0.527917857873673,0.5099858010801197,PKK,05/24/2018,4163,101,-30.75732610845294,-58.193979263305664,0.20718267123184442,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.19528532251802,-30.758316860112558],[-58.19268455829177,-30.758316860112558],[-58.19268455829177,-30.75606757590386],[-58.19528532251802,-30.75606757590386],[-58.19528532251802,-30.758316860112558]]]}"
102,262.9826652221019,423.88661736304135,446.08478967450185,1835.6428470488484,1061.4911206368652,533.0871920486129,-0.6208708337480837,0.6048584419107114,PKK,05/24/2018,4163,102,-33.76669736250887,-58.76445293426514,0.22173944123951128,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.765759309769784,-33.767673061912696],[-58.7630708434517,-33.767673061912696],[-58.7630708434517,-33.76542377770463],[-58.765759309769784,-33.76542377770463],[-58.765759309769784,-33.767673061912696]]]}"
103,323.656487956488,683.0080808080806,711.2480186480186,2726.1564879564876,2320.0482517482515,1243.217016317016,-0.5920577831324959,0.5772112938431548,PKK,05/24/2018,4163,103,-32.08675603212782,-57.54271745681763,0.363655757452797,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-57.544025279082845,-32.08782348060935],[-57.54138738114341,-32.08782348060935],[-57.54138738114341,-32.08557419640093],[-57.544025279082845,-32.08557419640093],[-57.544025279082845,-32.08782348060935]]]}"
104,315.0514132553609,634.1305555555559,614.5250000000001,2984.68016569201,2352.944200779729,1173.2898148148151,-0.6475149879501192,0.6544060683033595,PKK,05/24/2018,4163,104,-30.70339404115678,-57.497806549072266,0.37132055428039745,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-57.499090251466065,-30.704417943065387],[-57.49649094125091,-30.704417943065387],[-57.49649094125091,-30.70216865885668],[-57.499090251466065,-30.70216865885668],[-57.499090251466065,-30.704417943065387]]]}"
105,156.6252999328151,258.50950187158077,200.14478356848073,2868.112102888953,891.7057779057492,312.30521163259436,-0.8334466269642087,0.8689450018472876,PKK,05/24/2018,4163,105,-32.10028087641607,-58.01433563232422,0.3420289254437605,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.01564099748504,-32.10129820987114],[-58.013002710454195,-32.10129820987114],[-58.013002710454195,-32.099048925662714],[-58.01564099748504,-32.099048925662714],[-58.01564099748504,-32.10129820987114]]]}"
106,329.5408481733064,623.9203231136406,674.8990269873327,2567.5360749036176,2465.3223792913536,1344.9845786671572,-0.60838098991294,0.5836995086796896,PKK,05/24/2018,4163,106,-31.13921948362825,-57.201433181762695,0.6264877970077845,0,0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-57.20265213151796,-31.140100855863327],[-57.20004095495072,-31.140100855863327],[-57.20004095495072,-31.137851571654704],[-57.20265213151796,-31.137851571654704],[-57.20265213151796,-31.140100855863327]]]}"
